Old_Subject_Id,Subject_Title,New_Subject_Id,New_Subject_Title,Class_Name,Class_Template_Id,Class_Id
3566,"NATURE STUDIES",29,"NATURE STUDIES","NURSERY 2 IXORA",146,968
3567,NUMERACY,30,NUMERACY,"NURSERY 2 IXORA",146,968
3568,"POEMS AND RYHMES",32,"POEMS AND RYHMES","NURSERY 2 IXORA",146,968
3569,"RELIGIOUS KNOWLEDGE",34,"RELIGIOUS KNOWLEDGE","NURSERY 2 IXORA",146,968
3570,"SOCIAL STUDIES",35,"SOCIAL STUDIES","NURSERY 2 IXORA",146,968
3571,"WRITING SKILLS",37,"WRITING SKILLS","NURSERY 2 IXORA",146,968
3562,"CREATIVE DEVELOPMENT",38,"CREATIVE DEVELOPMENT","NURSERY 3 IRIS",147,969
3572,FRENCH,39,FRENCH,"NURSERY 3 IRIS",147,969
3563,"HEALTH EDUCATION",40,"HEALTH EDUCATION","NURSERY 3 IRIS",147,969
3564,"IGBO LANGUAGE",41,"IGBO LANGUAGE","NURSERY 3 IRIS",147,969
3870,LITERACY,42,LITERACY,"NURSERY 3 IRIS",147,969
3764,LITERATURE,43,LITERATURE,"NURSERY 3 IRIS",147,969
3566,"NATURE STUDIES",44,"NATURE STUDIES","NURSERY 3 IRIS",147,969
3567,NUMERACY,45,NUMERACY,"NURSERY 3 IRIS",147,969
3573,PHONICS,46,PHONICS,"NURSERY 3 IRIS",147,969
3568,"POEMS AND RYHMES",47,"POEMS AND RYHMES","NURSERY 3 IRIS",147,969
3574,"QUANTITATIVE APPTITUDE",48,"QUANTITATIVE APPTITUDE","NURSERY 3 IRIS",147,969
3569,"RELIGIOUS KNOWLEDGE",49,"RELIGIOUS KNOWLEDGE","NURSERY 3 IRIS",147,969
3570,"SOCIAL STUDIES",50,"SOCIAL STUDIES","NURSERY 3 IRIS",147,969
3575,"VERBAL REASONING",51,"VERBAL REASONING","NURSERY 3 IRIS",147,969
3571,"WRITING SKILLS",52,"WRITING SKILLS","NURSERY 3 IRIS",147,969
3562,"CREATIVE DEVELOPMENT",38,"CREATIVE DEVELOPMENT","NURSERY 3 IXORA",147,970
3572,FRENCH,39,FRENCH,"NURSERY 3 IXORA",147,970
3563,"HEALTH EDUCATION",40,"HEALTH EDUCATION","NURSERY 3 IXORA",147,970
3564,"IGBO LANGUAGE",41,"IGBO LANGUAGE","NURSERY 3 IXORA",147,970
3870,LITERACY,42,LITERACY,"NURSERY 3 IXORA",147,970
3764,LITERATURE,43,LITERATURE,"NURSERY 3 IXORA",147,970
3566,"NATURE STUDIES",44,"NATURE STUDIES","NURSERY 3 IXORA",147,970
3567,NUMERACY,45,NUMERACY,"NURSERY 3 IXORA",147,970
3573,PHONICS,46,PHONICS,"NURSERY 3 IXORA",147,970
3568,"POEMS AND RYHMES",47,"POEMS AND RYHMES","NURSERY 3 IXORA",147,970
3574,"QUANTITATIVE APPTITUDE",48,"QUANTITATIVE APPTITUDE","NURSERY 3 IXORA",147,970
3569,"RELIGIOUS KNOWLEDGE",49,"RELIGIOUS KNOWLEDGE","NURSERY 3 IXORA",147,970
3570,"SOCIAL STUDIES",50,"SOCIAL STUDIES","NURSERY 3 IXORA",147,970
3575,"VERBAL REASONING",51,"VERBAL REASONING","NURSERY 3 IXORA",147,970
3571,"WRITING SKILLS",52,"WRITING SKILLS","NURSERY 3 IXORA",147,970
3576,"BASIC SCIENCE AND TECHNOLOGY",53,"BASIC SCIENCE AND TECHNOLOGY","YEAR 1 DIAMOND",148,971
3577,"CHRISTIAN RELIGIOUS STUDIES",54,"CHRISTIAN RELIGIOUS STUDIES","YEAR 1 DIAMOND",148,971
3578,"CULTURAL AND CREATIVE ARTS",55,"CULTURAL AND CREATIVE ARTS","YEAR 1 DIAMOND",148,971
3583,"IGBO LANGUAGE",59,"IGBO LANGUAGE","YEAR 1 DIAMOND",148,971
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",65,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 1 DIAMOND",148,971
3762,"QUANTITATIVE REASONING",67,"QUANTITATIVE REASONING","YEAR 1 DIAMOND",148,971
3590,"VERBAL REASONING",68,"VERBAL REASONING","YEAR 1 DIAMOND",148,971
3587,PHONICS,64,PHONICS,"YEAR 1 DIAMOND",148,971
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",63,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 1 DIAMOND",148,971
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",56,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 1 DIAMOND",148,971
3580,FRENCH,57,FRENCH,"YEAR 1 DIAMOND",148,971
3581,"HAND WRITING",58,"HAND WRITING","YEAR 1 DIAMOND",148,971
3761,"INFORMATION COMMUNICATION TECHNOLOGY",60,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 1 DIAMOND",148,971
3584,LITERATURE,61,"LITERATURE ","YEAR 1 DIAMOND",148,971
3585,MATHEMATICS,62,MATHEMATICS,"YEAR 1 DIAMOND",148,971
3576,"BASIC SCIENCE AND TECHNOLOGY",53,"BASIC SCIENCE AND TECHNOLOGY","YEAR 1 GOLD",148,972
3577,"CHRISTIAN RELIGIOUS STUDIES",54,"CHRISTIAN RELIGIOUS STUDIES","YEAR 1 GOLD",148,972
3578,"CULTURAL AND CREATIVE ARTS",55,"CULTURAL AND CREATIVE ARTS","YEAR 1 GOLD",148,972
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",56,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 1 GOLD",148,972
3580,FRENCH,57,FRENCH,"YEAR 1 GOLD",148,972
3581,"HAND WRITING",58,"HAND WRITING","YEAR 1 GOLD",148,972
3582,ICT,651,DICTION,"YEAR 1 GOLD",148,972
3583,"IGBO LANGUAGE",59,"IGBO LANGUAGE","YEAR 1 GOLD",148,972
3584,LITERATURE,61,"LITERATURE ","YEAR 1 GOLD",148,972
3585,MATHEMATICS,62,MATHEMATICS,"YEAR 1 GOLD",148,972
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",63,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 1 GOLD",148,972
3587,PHONICS,64,PHONICS,"YEAR 1 GOLD",148,972
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",65,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 1 GOLD",148,972
3589,"QUANTITATIVE APPTITUDE",66,"QUANTITATIVE APPTITUDE","YEAR 1 GOLD",148,972
3590,"VERBAL REASONING",68,"VERBAL REASONING","YEAR 1 GOLD",148,972
3576,"BASIC SCIENCE AND TECHNOLOGY",53,"BASIC SCIENCE AND TECHNOLOGY","YEAR 1 SILVER",148,973
3577,"CHRISTIAN RELIGIOUS STUDIES",54,"CHRISTIAN RELIGIOUS STUDIES","YEAR 1 SILVER",148,973
3578,"CULTURAL AND CREATIVE ARTS",55,"CULTURAL AND CREATIVE ARTS","YEAR 1 SILVER",148,973
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",56,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 1 SILVER",148,973
3580,FRENCH,57,FRENCH,"YEAR 1 SILVER",148,973
3582,ICT,651,DICTION,"YEAR 1 SILVER",148,973
3583,"IGBO LANGUAGE",59,"IGBO LANGUAGE","YEAR 1 SILVER",148,973
3584,LITERATURE,61,"LITERATURE ","YEAR 1 SILVER",148,973
3585,MATHEMATICS,62,MATHEMATICS,"YEAR 1 SILVER",148,973
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",63,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 1 SILVER",148,973
3591,"VOCATIONAL APTITUDE",69,"VOCATIONAL APTITUDE","YEAR 1 SILVER",148,973
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",65,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 1 SILVER",148,973
3762,"QUANTITATIVE REASONING",67,"QUANTITATIVE REASONING","YEAR 1 SILVER",148,973
3590,"VERBAL REASONING",68,"VERBAL REASONING","YEAR 1 SILVER",148,973
3576,"BASIC SCIENCE AND TECHNOLOGY",70,"BASIC SCIENCE AND TECHNOLOGY","YEAR 2 DIAMOND",149,974
3577,"CHRISTIAN RELIGIOUS STUDIES",71,"CHRISTIAN RELIGIOUS STUDIES","YEAR 2 DIAMOND",149,974
3578,"CULTURAL AND CREATIVE ARTS",72,"CULTURAL AND CREATIVE ARTS","YEAR 2 DIAMOND",149,974
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",73,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 2 DIAMOND",149,974
3580,FRENCH,74,FRENCH,"YEAR 2 DIAMOND",149,974
3581,"HAND WRITING",75,"HAND WRITING","YEAR 2 DIAMOND",149,974
3583,"IGBO LANGUAGE",76,"IGBO LANGUAGE","YEAR 2 DIAMOND",149,974
3761,"INFORMATION COMMUNICATION TECHNOLOGY",77,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 2 DIAMOND",149,974
3584,LITERATURE,78,"LITERATURE ","YEAR 2 DIAMOND",149,974
3585,MATHEMATICS,79,MATHEMATICS,"YEAR 2 DIAMOND",149,974
3587,PHONICS,81,PHONICS,"YEAR 2 DIAMOND",149,974
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",82,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 2 DIAMOND",149,974
3762,"QUANTITATIVE REASONING",84,"QUANTITATIVE REASONING","YEAR 2 DIAMOND",149,974
3590,"VERBAL REASONING",85,"VERBAL REASONING","YEAR 2 DIAMOND",149,974
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",80,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 2 DIAMOND",149,974
3576,"BASIC SCIENCE AND TECHNOLOGY",70,"BASIC SCIENCE AND TECHNOLOGY","YEAR 2 GOLD",149,975
3577,"CHRISTIAN RELIGIOUS STUDIES",71,"CHRISTIAN RELIGIOUS STUDIES","YEAR 2 GOLD",149,975
3578,"CULTURAL AND CREATIVE ARTS",72,"CULTURAL AND CREATIVE ARTS","YEAR 2 GOLD",149,975
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",73,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 2 GOLD",149,975
3580,FRENCH,74,FRENCH,"YEAR 2 GOLD",149,975
3581,"HAND WRITING",75,"HAND WRITING","YEAR 2 GOLD",149,975
3583,"IGBO LANGUAGE",76,"IGBO LANGUAGE","YEAR 2 GOLD",149,975
3761,"INFORMATION COMMUNICATION TECHNOLOGY",77,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 2 GOLD",149,975
3584,LITERATURE,78,"LITERATURE ","YEAR 2 GOLD",149,975
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",80,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 2 GOLD",149,975
3590,"VERBAL REASONING",85,"VERBAL REASONING","YEAR 2 GOLD",149,975
3585,MATHEMATICS,79,MATHEMATICS,"YEAR 2 GOLD",149,975
3587,PHONICS,81,PHONICS,"YEAR 2 GOLD",149,975
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",82,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 2 GOLD",149,975
3762,"QUANTITATIVE REASONING",84,"QUANTITATIVE REASONING","YEAR 2 GOLD",149,975
3576,"BASIC SCIENCE AND TECHNOLOGY",70,"BASIC SCIENCE AND TECHNOLOGY","YEAR 2 SILVER",149,976
3577,"CHRISTIAN RELIGIOUS STUDIES",71,"CHRISTIAN RELIGIOUS STUDIES","YEAR 2 SILVER",149,976
3578,"CULTURAL AND CREATIVE ARTS",72,"CULTURAL AND CREATIVE ARTS","YEAR 2 SILVER",149,976
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",73,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 2 SILVER",149,976
3580,FRENCH,74,FRENCH,"YEAR 2 SILVER",149,976
3581,"HAND WRITING",75,"HAND WRITING","YEAR 2 SILVER",149,976
3583,"IGBO LANGUAGE",76,"IGBO LANGUAGE","YEAR 2 SILVER",149,976
3761,"INFORMATION COMMUNICATION TECHNOLOGY",77,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 2 SILVER",149,976
3584,LITERATURE,78,"LITERATURE ","YEAR 2 SILVER",149,976
3585,MATHEMATICS,79,MATHEMATICS,"YEAR 2 SILVER",149,976
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",80,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 2 SILVER",149,976
3587,PHONICS,81,PHONICS,"YEAR 2 SILVER",149,976
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",82,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 2 SILVER",149,976
3762,"QUANTITATIVE REASONING",84,"QUANTITATIVE REASONING","YEAR 2 SILVER",149,976
3590,"VERBAL REASONING",85,"VERBAL REASONING","YEAR 2 SILVER",149,976
3576,"BASIC SCIENCE AND TECHNOLOGY",87,"BASIC SCIENCE AND TECHNOLOGY","YEAR 3 DIAMOND",150,977
3577,"CHRISTIAN RELIGIOUS STUDIES",88,"CHRISTIAN RELIGIOUS STUDIES","YEAR 3 DIAMOND",150,977
3578,"CULTURAL AND CREATIVE ARTS",89,"CULTURAL AND CREATIVE ARTS","YEAR 3 DIAMOND",150,977
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",90,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 3 DIAMOND",150,977
3580,FRENCH,91,FRENCH,"YEAR 3 DIAMOND",150,977
3581,"HAND WRITING",92,"HAND WRITING","YEAR 3 DIAMOND",150,977
3583,"IGBO LANGUAGE",93,"IGBO LANGUAGE","YEAR 3 DIAMOND",150,977
3761,"INFORMATION COMMUNICATION TECHNOLOGY",94,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 3 DIAMOND",150,977
3584,LITERATURE,95,"LITERATURE ","YEAR 3 DIAMOND",150,977
3585,MATHEMATICS,96,MATHEMATICS,"YEAR 3 DIAMOND",150,977
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",97,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 3 DIAMOND",150,977
3587,PHONICS,98,PHONICS,"YEAR 3 DIAMOND",150,977
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",99,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 3 DIAMOND",150,977
3762,"QUANTITATIVE REASONING",101,"QUANTITATIVE REASONING","YEAR 3 DIAMOND",150,977
3590,"VERBAL REASONING",102,"VERBAL REASONING","YEAR 3 DIAMOND",150,977
3576,"BASIC SCIENCE AND TECHNOLOGY",87,"BASIC SCIENCE AND TECHNOLOGY","YEAR 3 GOLD",150,978
3577,"CHRISTIAN RELIGIOUS STUDIES",88,"CHRISTIAN RELIGIOUS STUDIES","YEAR 3 GOLD",150,978
3578,"CULTURAL AND CREATIVE ARTS",89,"CULTURAL AND CREATIVE ARTS","YEAR 3 GOLD",150,978
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",90,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 3 GOLD",150,978
3580,FRENCH,91,FRENCH,"YEAR 3 GOLD",150,978
3581,"HAND WRITING",92,"HAND WRITING","YEAR 3 GOLD",150,978
3583,"IGBO LANGUAGE",93,"IGBO LANGUAGE","YEAR 3 GOLD",150,978
3761,"INFORMATION COMMUNICATION TECHNOLOGY",94,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 3 GOLD",150,978
3584,LITERATURE,95,"LITERATURE ","YEAR 3 GOLD",150,978
3585,MATHEMATICS,96,MATHEMATICS,"YEAR 3 GOLD",150,978
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",97,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 3 GOLD",150,978
3587,PHONICS,98,PHONICS,"YEAR 3 GOLD",150,978
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",99,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 3 GOLD",150,978
3762,"QUANTITATIVE REASONING",101,"QUANTITATIVE REASONING","YEAR 3 GOLD",150,978
3590,"VERBAL REASONING",102,"VERBAL REASONING","YEAR 3 GOLD",150,978
3576,"BASIC SCIENCE AND TECHNOLOGY",87,"BASIC SCIENCE AND TECHNOLOGY","YEAR 3 SILVER",150,979
3577,"CHRISTIAN RELIGIOUS STUDIES",88,"CHRISTIAN RELIGIOUS STUDIES","YEAR 3 SILVER",150,979
3578,"CULTURAL AND CREATIVE ARTS",89,"CULTURAL AND CREATIVE ARTS","YEAR 3 SILVER",150,979
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",90,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 3 SILVER",150,979
3580,FRENCH,91,FRENCH,"YEAR 3 SILVER",150,979
3581,"HAND WRITING",92,"HAND WRITING","YEAR 3 SILVER",150,979
3583,"IGBO LANGUAGE",93,"IGBO LANGUAGE","YEAR 3 SILVER",150,979
3761,"INFORMATION COMMUNICATION TECHNOLOGY",94,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 3 SILVER",150,979
3584,LITERATURE,95,"LITERATURE ","YEAR 3 SILVER",150,979
3585,MATHEMATICS,96,MATHEMATICS,"YEAR 3 SILVER",150,979
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",97,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 3 SILVER",150,979
3587,PHONICS,98,PHONICS,"YEAR 3 SILVER",150,979
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",99,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 3 SILVER",150,979
3762,"QUANTITATIVE REASONING",101,"QUANTITATIVE REASONING","YEAR 3 SILVER",150,979
3590,"VERBAL REASONING",102,"VERBAL REASONING","YEAR 3 SILVER",150,979
3576,"BASIC SCIENCE AND TECHNOLOGY",104,"BASIC SCIENCE AND TECHNOLOGY","YEAR 4 DIAMOND",151,980
3577,"CHRISTIAN RELIGIOUS STUDIES",105,"CHRISTIAN RELIGIOUS STUDIES","YEAR 4 DIAMOND",151,980
3578,"CULTURAL AND CREATIVE ARTS",106,"CULTURAL AND CREATIVE ARTS","YEAR 4 DIAMOND",151,980
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",107,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 4 DIAMOND",151,980
3580,FRENCH,108,FRENCH,"YEAR 4 DIAMOND",151,980
3581,"HAND WRITING",109,"HAND WRITING","YEAR 4 DIAMOND",151,980
3583,"IGBO LANGUAGE",110,"IGBO LANGUAGE","YEAR 4 DIAMOND",151,980
3761,"INFORMATION COMMUNICATION TECHNOLOGY",111,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 4 DIAMOND",151,980
3584,LITERATURE,112,"LITERATURE ","YEAR 4 DIAMOND",151,980
3585,MATHEMATICS,113,MATHEMATICS,"YEAR 4 DIAMOND",151,980
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",114,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 4 DIAMOND",151,980
3587,PHONICS,115,PHONICS,"YEAR 4 DIAMOND",151,980
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",116,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 4 DIAMOND",151,980
3762,"QUANTITATIVE REASONING",118,"QUANTITATIVE REASONING","YEAR 4 DIAMOND",151,980
3590,"VERBAL REASONING",119,"VERBAL REASONING","YEAR 4 DIAMOND",151,980
3591,"VOCATIONAL APTITUDE",120,"VOCATIONAL APTITUDE","YEAR 4 DIAMOND",151,980
3576,"BASIC SCIENCE AND TECHNOLOGY",104,"BASIC SCIENCE AND TECHNOLOGY","YEAR 4 GOLD",151,981
3577,"CHRISTIAN RELIGIOUS STUDIES",105,"CHRISTIAN RELIGIOUS STUDIES","YEAR 4 GOLD",151,981
3578,"CULTURAL AND CREATIVE ARTS",106,"CULTURAL AND CREATIVE ARTS","YEAR 4 GOLD",151,981
3579,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",107,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","YEAR 4 GOLD",151,981
3580,FRENCH,108,FRENCH,"YEAR 4 GOLD",151,981
3581,"HAND WRITING",109,"HAND WRITING","YEAR 4 GOLD",151,981
3583,"IGBO LANGUAGE",110,"IGBO LANGUAGE","YEAR 4 GOLD",151,981
3761,"INFORMATION COMMUNICATION TECHNOLOGY",111,"INFORMATION COMMUNICATION TECHNOLOGY","YEAR 4 GOLD",151,981
3584,LITERATURE,112,"LITERATURE ","YEAR 4 GOLD",151,981
3585,MATHEMATICS,113,MATHEMATICS,"YEAR 4 GOLD",151,981
3586,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",114,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","YEAR 4 GOLD",151,981
3587,PHONICS,115,PHONICS,"YEAR 4 GOLD",151,981
3588,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",116,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","YEAR 4 GOLD",151,981
3762,"QUANTITATIVE REASONING",118,"QUANTITATIVE REASONING","YEAR 4 GOLD",151,981
3590,"VERBAL REASONING",119,"VERBAL REASONING","YEAR 4 GOLD",151,981
3591,"VOCATIONAL APTITUDE",120,"VOCATIONAL APTITUDE","YEAR 4 GOLD",151,981
