Old_Subject_Id,Subject_Title,New_Subject_Id,New_Subject_Title,Class_Name,Class_Template_Id,Class_Id
4211,BIOLOGY,173,BIOLOGY,"SS 1B",157,1163
4229,"AGRICULTURAL SCIENCE",172,"AGRICULTURAL SCIENCE","SS 1B",157,1163
4225,MARKETING,183,MARKETING,"SS 1B",157,1163
4215,"CIVIC EDUCATION",176,"CIVIC EDUCATION","SS 1B",157,1163
4214,"CHRISTIAN RELIGIOUS STUDIES",175,"CHRISTIAN RELIGIOUS STUDIES","SS 1B",157,1163
4217,"COMPUTER STUDIES",177,"COMPUTER STUDIES","SS 1B",157,1163
4221,"FURTHER MATHEMATICS",708,"FURTHER MATHEMATICS","SS 1B",157,1163
4220,"FINANCIAL ACCOUNTING",715,"FINANCIAL ACCOUNTING","SS 1B",157,1163
4216,COMMERCE,709,COMMERCE,"SS 1B",157,1163
4218,ECONOMICS,178,ECONOMICS,"SS 1B",157,1163
4224,"LITERATURE IN ENGLISH",182,"LITERATURE IN ENGLISH ","SS 1B",157,1163
4222,GEOGRAPHY,711,GEOGRAPHY,"SS 1B",157,1163
4223,GOVERNMENT,180,GOVERNMENT,"SS 1B",157,1163
4226,MATHEMATICS,198,MATHEMATICS,"SS 2 SCIENCE",158,1164
4219,"ENGLISH LANGUAGE",193,"ENGLISH LANGUAGE","SS 2 SCIENCE",158,1164
4227,PHYSICS,199,PHYSICS,"SS 2 SCIENCE",158,1164
4213,CHEMISTRY,188,CHEMISTRY,"SS 2 SCIENCE",158,1164
4211,BIOLOGY,187,BIOLOGY,"SS 2 SCIENCE",158,1164
4229,"AGRICULTURAL SCIENCE",186,"AGRICULTURAL SCIENCE","SS 2 SCIENCE",158,1164
4218,ECONOMICS,192,ECONOMICS,"SS 2 SCIENCE",158,1164
4215,"CIVIC EDUCATION",190,"CIVIC EDUCATION","SS 2 SCIENCE",158,1164
4217,"COMPUTER STUDIES",191,"COMPUTER STUDIES","SS 2 SCIENCE",158,1164
4225,MARKETING,197,MARKETING,"SS 2 SCIENCE",158,1164
4221,"FURTHER MATHEMATICS",716,"FURTHER MATHEMATICS","SS 2 SCIENCE",158,1164
4222,GEOGRAPHY,720,GEOGRAPHY,"SS 2 SCIENCE",158,1164
4214,"CHRISTIAN RELIGIOUS STUDIES",189,"CHRISTIAN RELIGIOUS STUDIES","SS 2 SCIENCE",158,1164
4219,"ENGLISH LANGUAGE",193,"ENGLISH LANGUAGE","SS 2 ART",158,1165
4226,MATHEMATICS,198,MATHEMATICS,"SS 2 ART",158,1165
4224,"LITERATURE IN ENGLISH",196,"LITERATURE IN ENGLISH ","SS 2 ART",158,1165
4223,GOVERNMENT,194,GOVERNMENT,"SS 2 ART",158,1165
4225,MARKETING,197,MARKETING,"SS 2 ART",158,1165
4215,"CIVIC EDUCATION",190,"CIVIC EDUCATION","SS 2 ART",158,1165
4214,"CHRISTIAN RELIGIOUS STUDIES",189,"CHRISTIAN RELIGIOUS STUDIES","SS 2 ART",158,1165
4218,ECONOMICS,192,ECONOMICS,"SS 2 ART",158,1165
4229,"AGRICULTURAL SCIENCE",186,"AGRICULTURAL SCIENCE","SS 2 ART",158,1165
4211,BIOLOGY,187,BIOLOGY,"SS 2 ART",158,1165
4222,GEOGRAPHY,720,GEOGRAPHY,"SS 2 ART",158,1165
4217,"COMPUTER STUDIES",191,"COMPUTER STUDIES","SS 2 ART",158,1165
4219,"ENGLISH LANGUAGE",193,"ENGLISH LANGUAGE","SS 2 COMMERCIAL",158,1166
4226,MATHEMATICS,198,MATHEMATICS,"SS 2 COMMERCIAL",158,1166
4220,"FINANCIAL ACCOUNTING",723,"FINANCIAL ACCOUNTING","SS 2 COMMERCIAL",158,1166
4216,COMMERCE,717,COMMERCE,"SS 2 COMMERCIAL",158,1166
4218,ECONOMICS,192,ECONOMICS,"SS 2 COMMERCIAL",158,1166
4215,"CIVIC EDUCATION",190,"CIVIC EDUCATION","SS 2 COMMERCIAL",158,1166
4229,"AGRICULTURAL SCIENCE",186,"AGRICULTURAL SCIENCE","SS 2 COMMERCIAL",158,1166
4211,BIOLOGY,187,BIOLOGY,"SS 2 COMMERCIAL",158,1166
4225,MARKETING,197,MARKETING,"SS 2 COMMERCIAL",158,1166
4217,"COMPUTER STUDIES",191,"COMPUTER STUDIES","SS 2 COMMERCIAL",158,1166
4214,"CHRISTIAN RELIGIOUS STUDIES",189,"CHRISTIAN RELIGIOUS STUDIES","SS 2 COMMERCIAL",158,1166
4226,MATHEMATICS,212,MATHEMATICS,"SS 3 ART",159,1167
4219,"ENGLISH LANGUAGE",207,"ENGLISH LANGUAGE","SS 3 ART",159,1167
4224,"LITERATURE IN ENGLISH",210,"LITERATURE IN ENGLISH ","SS 3 ART",159,1167
4223,GOVERNMENT,208,GOVERNMENT,"SS 3 ART",159,1167
4215,"CIVIC EDUCATION",204,"CIVIC EDUCATION","SS 3 ART",159,1167
4214,"CHRISTIAN RELIGIOUS STUDIES",203,"CHRISTIAN RELIGIOUS STUDIES","SS 3 ART",159,1167
4218,ECONOMICS,206,ECONOMICS,"SS 3 ART",159,1167
4229,"AGRICULTURAL SCIENCE",200,"AGRICULTURAL SCIENCE","SS 3 ART",159,1167
4211,BIOLOGY,201,BIOLOGY,"SS 3 ART",159,1167
4225,MARKETING,211,MARKETING,"SS 3 ART",159,1167
4221,"FURTHER MATHEMATICS",742,"FURTHER MATHEMATICS","SS 3 ART",159,1167
4226,MATHEMATICS,212,MATHEMATICS,"SS 3 SCIENCE",159,1168
4219,"ENGLISH LANGUAGE",207,"ENGLISH LANGUAGE","SS 3 SCIENCE",159,1168
4227,PHYSICS,213,PHYSICS,"SS 3 SCIENCE",159,1168
4213,CHEMISTRY,202,CHEMISTRY,"SS 3 SCIENCE",159,1168
4211,BIOLOGY,201,BIOLOGY,"SS 3 SCIENCE",159,1168
4229,"AGRICULTURAL SCIENCE",200,"AGRICULTURAL SCIENCE","SS 3 SCIENCE",159,1168
4215,"CIVIC EDUCATION",204,"CIVIC EDUCATION","SS 3 SCIENCE",159,1168
4218,ECONOMICS,206,ECONOMICS,"SS 3 SCIENCE",159,1168
4225,MARKETING,211,MARKETING,"SS 3 SCIENCE",159,1168
4221,"FURTHER MATHEMATICS",742,"FURTHER MATHEMATICS","SS 3 SCIENCE",159,1168
4222,GEOGRAPHY,739,GEOGRAPHY,"SS 3 SCIENCE",159,1168
4214,"CHRISTIAN RELIGIOUS STUDIES",203,"CHRISTIAN RELIGIOUS STUDIES","SS 3 SCIENCE",159,1168
4217,"COMPUTER STUDIES",205,"COMPUTER STUDIES","SS 3 SCIENCE",159,1168
4226,MATHEMATICS,212,MATHEMATICS,"SS 3 COMMERCIAL",159,1169
4219,"ENGLISH LANGUAGE",207,"ENGLISH LANGUAGE","SS 3 COMMERCIAL",159,1169
4220,"FINANCIAL ACCOUNTING",741,"FINANCIAL ACCOUNTING","SS 3 COMMERCIAL",159,1169
4216,COMMERCE,736,COMMERCE,"SS 3 COMMERCIAL",159,1169
4218,ECONOMICS,206,ECONOMICS,"SS 3 COMMERCIAL",159,1169
4215,"CIVIC EDUCATION",204,"CIVIC EDUCATION","SS 3 COMMERCIAL",159,1169
4229,"AGRICULTURAL SCIENCE",200,"AGRICULTURAL SCIENCE","SS 3 COMMERCIAL",159,1169
4211,BIOLOGY,201,BIOLOGY,"SS 3 COMMERCIAL",159,1169
4225,MARKETING,211,MARKETING,"SS 3 COMMERCIAL",159,1169
4217,"COMPUTER STUDIES",205,"COMPUTER STUDIES","SS 3 COMMERCIAL",159,1169
4214,"CHRISTIAN RELIGIOUS STUDIES",203,"CHRISTIAN RELIGIOUS STUDIES","SS 3 COMMERCIAL",159,1169
4202,"AGRICULTURAL SCIENCE",784,"AGRICULTURAL SCIENCE","JSS 2B",155,1515
4204,"BASIC SCIENCE AND TECHNOLOGY",149,"BASIC SCIENCE AND TECHNOLOGY","JSS 2B",155,1515
4205,"BUSINESS STUDIES",150,"BUSINESS STUDIES","JSS 2B",155,1515
4206,CCA,7005,CCA,"JSS 2B",155,1515
4207,"CHRISTIAN RELIGIOUS STUDIES",7152,"CHRISTIAN RELIGIOUS STUDIES","JSS 2B",155,1515
4203,"CIVIC EDUCATION",786,"CIVIC EDUCATION","JSS 2B",155,1515
4200,"ENGLISH LANGUAGE",153,"ENGLISH LANGUAGE","JSS 2B",155,1515
4208,FRENCH,154,FRENCH,"JSS 2B",155,1515
4228,"HOME ECONOMICS",781,"HOME ECONOMICS","JSS 2B",155,1515
4201,MATHEMATICS,157,MATHEMATICS,"JSS 2B",155,1515
4210,"SOCIAL STUDIES",783,"SOCIAL STUDIES","JSS 2B",155,1515
5555,HISTORY,780,HISTORY,"JSS 2B",155,1515
4229,"AGRICULTURAL SCIENCE",172,"AGRICULTURAL SCIENCE","SSS 1 A",157,1516
4213,CHEMISTRY,174,CHEMISTRY,"SSS 1 A",157,1516
4214,"CHRISTIAN RELIGIOUS STUDIES",175,"CHRISTIAN RELIGIOUS STUDIES","SSS 1 A",157,1516
4215,"CIVIC EDUCATION",176,"CIVIC EDUCATION","SSS 1 A",157,1516
4216,COMMERCE,709,COMMERCE,"SSS 1 A",157,1516
4217,"COMPUTER STUDIES",177,"COMPUTER STUDIES","SSS 1 A",157,1516
4218,ECONOMICS,178,ECONOMICS,"SSS 1 A",157,1516
4219,"ENGLISH LANGUAGE",179,"ENGLISH LANGUAGE","SSS 1 A",157,1516
4220,"FINANCIAL ACCOUNTING",715,"FINANCIAL ACCOUNTING","SSS 1 A",157,1516
4221,"FURTHER MATHEMATICS",708,"FURTHER MATHEMATICS","SSS 1 A",157,1516
4222,GEOGRAPHY,711,GEOGRAPHY,"SSS 1 A",157,1516
4223,GOVERNMENT,180,GOVERNMENT,"SSS 1 A",157,1516
4224,"LITERATURE IN ENGLISH",182,"LITERATURE IN ENGLISH ","SSS 1 A",157,1516
4225,MARKETING,183,MARKETING,"SSS 1 A",157,1516
4226,MATHEMATICS,184,MATHEMATICS,"SSS 1 A",157,1516
4227,PHYSICS,185,PHYSICS,"SSS 1 A",157,1516
4211,BIOLOGY,173,BIOLOGY,"SSS 1 A",157,1516
