Old_Subject_Id,Subject_Title,New_Subject_Id,New_Subject_Title,Class_Name,Class_Template_Id,Class_Id
5740,"QUANTITATIVE APPTITUDE",33,"QUANTITATIVE APPTITUDE","NURSERY 2 IRIS",146,1450
5741,"RELIGIOUS KNOWLEDGE",34,"RELIGIOUS KNOWLEDGE","NURSERY 2 IRIS",146,1450
5742,"SOCIAL STUDIES",35,"SOCIAL STUDIES","NURSERY 2 IRIS",146,1450
5743,"VERBAL REASONING",36,"VERBAL REASONING","NURSERY 2 IRIS",146,1450
5744,"WRITING SKILLS",37,"WRITING SKILLS","NURSERY 2 IRIS",146,1450
5730,"CREATIVE DEVELOPMENT",38,"CREATIVE DEVELOPMENT","NURSERY 3 IRIS",147,1453
5731,FRENCH,39,FRENCH,"NURSERY 3 IRIS",147,1453
5732,"HEALTH EDUCATION",40,"HEALTH EDUCATION","NURSERY 3 IRIS",147,1453
5733,"IGBO LANGUAGE",41,"IGBO LANGUAGE","NURSERY 3 IRIS",147,1453
5734,LITERACY,42,LITERACY,"NURSERY 3 IRIS",147,1453
5735,LITERATURE,43,LITERATURE,"NURSERY 3 IRIS",147,1453
5736,"NATURE STUDIES",44,"NATURE STUDIES","NURSERY 3 IRIS",147,1453
5737,NUMERACY,45,NUMERACY,"NURSERY 3 IRIS",147,1453
5738,PHONICS,46,PHONICS,"NURSERY 3 IRIS",147,1453
5739,"POEMS AND RYHMES",47,"POEMS AND RYHMES","NURSERY 3 IRIS",147,1453
5740,"QUANTITATIVE APPTITUDE",48,"QUANTITATIVE APPTITUDE","NURSERY 3 IRIS",147,1453
5741,"RELIGIOUS KNOWLEDGE",49,"RELIGIOUS KNOWLEDGE","NURSERY 3 IRIS",147,1453
5742,"SOCIAL STUDIES",50,"SOCIAL STUDIES","NURSERY 3 IRIS",147,1453
5743,"VERBAL REASONING",51,"VERBAL REASONING","NURSERY 3 IRIS",147,1453
5744,"WRITING SKILLS",52,"WRITING SKILLS","NURSERY 3 IRIS",147,1453
5745,"BASIC SCIENCE AND TECHNOLOGY",53,"BASIC SCIENCE AND TECHNOLOGY","BASIC 1 DIAMOND",148,1456
5746,"CHRISTIAN RELIGION STUDIES",7090,"CHRISTIAN RELIGION STUDIES","BASIC 1 DIAMOND",148,1456
5747,"CULTURAL AND CREATIVE ARTS",55,"CULTURAL AND CREATIVE ARTS","BASIC 1 DIAMOND",148,1456
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",56,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 1 DIAMOND",148,1456
5749,FRENCH,57,FRENCH,"BASIC 1 DIAMOND",148,1456
5750,"HAND WRITING",58,"HAND WRITING","BASIC 1 DIAMOND",148,1456
5751,ICT,651,DICTION,"BASIC 1 DIAMOND",148,1456
5752,"IGBO LANGUAGE",59,"IGBO LANGUAGE","BASIC 1 DIAMOND",148,1456
5753,LITERATURE,61,"LITERATURE ","BASIC 1 DIAMOND",148,1456
5754,MATHEMATICS,62,MATHEMATICS,"BASIC 1 DIAMOND",148,1456
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",63,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 1 DIAMOND",148,1456
5756,PHONICS,64,PHONICS,"BASIC 1 DIAMOND",148,1456
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",65,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 1 DIAMOND",148,1456
5758,"QUANTITATIVE APPTITUDE",66,"QUANTITATIVE APPTITUDE","BASIC 1 DIAMOND",148,1456
5759,"VERBAL REASONING",68,"VERBAL REASONING","BASIC 1 DIAMOND",148,1456
5760,"VOCATIONAL APTITUDE",69,"VOCATIONAL APTITUDE","BASIC 1 DIAMOND",148,1456
5745,"BASIC SCIENCE AND TECHNOLOGY",53,"BASIC SCIENCE AND TECHNOLOGY","BASIC 1 GOLD",148,1457
5746,"CHRISTIAN RELIGION STUDIES",7090,"CHRISTIAN RELIGION STUDIES","BASIC 1 GOLD",148,1457
5747,"CULTURAL AND CREATIVE ARTS",55,"CULTURAL AND CREATIVE ARTS","BASIC 1 GOLD",148,1457
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",56,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 1 GOLD",148,1457
5749,FRENCH,57,FRENCH,"BASIC 1 GOLD",148,1457
5750,"HAND WRITING",58,"HAND WRITING","BASIC 1 GOLD",148,1457
5751,ICT,651,DICTION,"BASIC 1 GOLD",148,1457
5752,"IGBO LANGUAGE",59,"IGBO LANGUAGE","BASIC 1 GOLD",148,1457
5753,LITERATURE,61,"LITERATURE ","BASIC 1 GOLD",148,1457
5754,MATHEMATICS,62,MATHEMATICS,"BASIC 1 GOLD",148,1457
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",63,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 1 GOLD",148,1457
5756,PHONICS,64,PHONICS,"BASIC 1 GOLD",148,1457
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",65,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 1 GOLD",148,1457
5758,"QUANTITATIVE APPTITUDE",66,"QUANTITATIVE APPTITUDE","BASIC 1 GOLD",148,1457
5759,"VERBAL REASONING",68,"VERBAL REASONING","BASIC 1 GOLD",148,1457
5760,"VOCATIONAL APTITUDE",69,"VOCATIONAL APTITUDE","BASIC 1 GOLD",148,1457
5745,"BASIC SCIENCE AND TECHNOLOGY",53,"BASIC SCIENCE AND TECHNOLOGY","BASIC 1 SILVER",148,1458
5746,"CHRISTIAN RELIGION STUDIES",7090,"CHRISTIAN RELIGION STUDIES","BASIC 1 SILVER",148,1458
5747,"CULTURAL AND CREATIVE ARTS",55,"CULTURAL AND CREATIVE ARTS","BASIC 1 SILVER",148,1458
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",56,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 1 SILVER",148,1458
5749,FRENCH,57,FRENCH,"BASIC 1 SILVER",148,1458
5750,"HAND WRITING",58,"HAND WRITING","BASIC 1 SILVER",148,1458
5751,ICT,651,DICTION,"BASIC 1 SILVER",148,1458
5752,"IGBO LANGUAGE",59,"IGBO LANGUAGE","BASIC 1 SILVER",148,1458
5753,LITERATURE,61,"LITERATURE ","BASIC 1 SILVER",148,1458
5754,MATHEMATICS,62,MATHEMATICS,"BASIC 1 SILVER",148,1458
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",63,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 1 SILVER",148,1458
5756,PHONICS,64,PHONICS,"BASIC 1 SILVER",148,1458
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",65,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 1 SILVER",148,1458
5758,"QUANTITATIVE APPTITUDE",66,"QUANTITATIVE APPTITUDE","BASIC 1 SILVER",148,1458
5759,"VERBAL REASONING",68,"VERBAL REASONING","BASIC 1 SILVER",148,1458
5760,"VOCATIONAL APTITUDE",69,"VOCATIONAL APTITUDE","BASIC 1 SILVER",148,1458
5745,"BASIC SCIENCE AND TECHNOLOGY",70,"BASIC SCIENCE AND TECHNOLOGY","BASIC 2 DIAMOND ",149,1459
5746,"CHRISTIAN RELIGION STUDIES",7091,"CHRISTIAN RELIGION STUDIES","BASIC 2 DIAMOND ",149,1459
5747,"CULTURAL AND CREATIVE ARTS",72,"CULTURAL AND CREATIVE ARTS","BASIC 2 DIAMOND ",149,1459
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",73,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 2 DIAMOND ",149,1459
5749,FRENCH,74,FRENCH,"BASIC 2 DIAMOND ",149,1459
5750,"HAND WRITING",75,"HAND WRITING","BASIC 2 DIAMOND ",149,1459
5751,ICT,559,DICTATION,"BASIC 2 DIAMOND ",149,1459
5752,"IGBO LANGUAGE",76,"IGBO LANGUAGE","BASIC 2 DIAMOND ",149,1459
5753,LITERATURE,78,"LITERATURE ","BASIC 2 DIAMOND ",149,1459
5754,MATHEMATICS,79,MATHEMATICS,"BASIC 2 DIAMOND ",149,1459
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",80,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 2 DIAMOND ",149,1459
5756,PHONICS,81,PHONICS,"BASIC 2 DIAMOND ",149,1459
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",82,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 2 DIAMOND ",149,1459
5758,"QUANTITATIVE APPTITUDE",83,"QUANTITATIVE APPTITUDE","BASIC 2 DIAMOND ",149,1459
5759,"VERBAL REASONING",85,"VERBAL REASONING","BASIC 2 DIAMOND ",149,1459
5760,"VOCATIONAL APTITUDE",86,"VOCATIONAL APTITUDE","BASIC 2 DIAMOND ",149,1459
5745,"BASIC SCIENCE AND TECHNOLOGY",70,"BASIC SCIENCE AND TECHNOLOGY","BASIC 2 GOLD",149,1460
5746,"CHRISTIAN RELIGION STUDIES",7091,"CHRISTIAN RELIGION STUDIES","BASIC 2 GOLD",149,1460
5747,"CULTURAL AND CREATIVE ARTS",72,"CULTURAL AND CREATIVE ARTS","BASIC 2 GOLD",149,1460
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",73,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 2 GOLD",149,1460
5749,FRENCH,74,FRENCH,"BASIC 2 GOLD",149,1460
5750,"HAND WRITING",75,"HAND WRITING","BASIC 2 GOLD",149,1460
5751,ICT,559,DICTATION,"BASIC 2 GOLD",149,1460
5752,"IGBO LANGUAGE",76,"IGBO LANGUAGE","BASIC 2 GOLD",149,1460
5753,LITERATURE,78,"LITERATURE ","BASIC 2 GOLD",149,1460
5754,MATHEMATICS,79,MATHEMATICS,"BASIC 2 GOLD",149,1460
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",80,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 2 GOLD",149,1460
5756,PHONICS,81,PHONICS,"BASIC 2 GOLD",149,1460
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",82,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 2 GOLD",149,1460
5758,"QUANTITATIVE APPTITUDE",83,"QUANTITATIVE APPTITUDE","BASIC 2 GOLD",149,1460
5759,"VERBAL REASONING",85,"VERBAL REASONING","BASIC 2 GOLD",149,1460
5760,"VOCATIONAL APTITUDE",86,"VOCATIONAL APTITUDE","BASIC 2 GOLD",149,1460
5745,"BASIC SCIENCE AND TECHNOLOGY",70,"BASIC SCIENCE AND TECHNOLOGY","BASIC 2 SILVER",149,1461
5746,"CHRISTIAN RELIGION STUDIES",7091,"CHRISTIAN RELIGION STUDIES","BASIC 2 SILVER",149,1461
5747,"CULTURAL AND CREATIVE ARTS",72,"CULTURAL AND CREATIVE ARTS","BASIC 2 SILVER",149,1461
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",73,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 2 SILVER",149,1461
5749,FRENCH,74,FRENCH,"BASIC 2 SILVER",149,1461
5750,"HAND WRITING",75,"HAND WRITING","BASIC 2 SILVER",149,1461
5751,ICT,559,DICTATION,"BASIC 2 SILVER",149,1461
5752,"IGBO LANGUAGE",76,"IGBO LANGUAGE","BASIC 2 SILVER",149,1461
5753,LITERATURE,78,"LITERATURE ","BASIC 2 SILVER",149,1461
5754,MATHEMATICS,79,MATHEMATICS,"BASIC 2 SILVER",149,1461
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",80,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 2 SILVER",149,1461
5756,PHONICS,81,PHONICS,"BASIC 2 SILVER",149,1461
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",82,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 2 SILVER",149,1461
5758,"QUANTITATIVE APPTITUDE",83,"QUANTITATIVE APPTITUDE","BASIC 2 SILVER",149,1461
5759,"VERBAL REASONING",85,"VERBAL REASONING","BASIC 2 SILVER",149,1461
5760,"VOCATIONAL APTITUDE",86,"VOCATIONAL APTITUDE","BASIC 2 SILVER",149,1461
5745,"BASIC SCIENCE AND TECHNOLOGY",87,"BASIC SCIENCE AND TECHNOLOGY","BASIC 3 DIAMOND ",150,1462
5746,"CHRISTIAN RELIGION STUDIES",7092,"CHRISTIAN RELIGION STUDIES","BASIC 3 DIAMOND ",150,1462
5747,"CULTURAL AND CREATIVE ARTS",89,"CULTURAL AND CREATIVE ARTS","BASIC 3 DIAMOND ",150,1462
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",90,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 3 DIAMOND ",150,1462
5749,FRENCH,91,FRENCH,"BASIC 3 DIAMOND ",150,1462
5750,"HAND WRITING",92,"HAND WRITING","BASIC 3 DIAMOND ",150,1462
5751,ICT,573,DICTATION,"BASIC 3 DIAMOND ",150,1462
5752,"IGBO LANGUAGE",93,"IGBO LANGUAGE","BASIC 3 DIAMOND ",150,1462
5753,LITERATURE,95,"LITERATURE ","BASIC 3 DIAMOND ",150,1462
5754,MATHEMATICS,96,MATHEMATICS,"BASIC 3 DIAMOND ",150,1462
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",97,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 3 DIAMOND ",150,1462
5756,PHONICS,98,PHONICS,"BASIC 3 DIAMOND ",150,1462
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",99,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 3 DIAMOND ",150,1462
5758,"QUANTITATIVE APPTITUDE",100,"QUANTITATIVE APPTITUDE","BASIC 3 DIAMOND ",150,1462
5759,"VERBAL REASONING",102,"VERBAL REASONING","BASIC 3 DIAMOND ",150,1462
5760,"VOCATIONAL APTITUDE",103,"VOCATIONAL APTITUDE","BASIC 3 DIAMOND ",150,1462
5745,"BASIC SCIENCE AND TECHNOLOGY",87,"BASIC SCIENCE AND TECHNOLOGY","BASIC 3 GOLD",150,1463
5746,"CHRISTIAN RELIGION STUDIES",7092,"CHRISTIAN RELIGION STUDIES","BASIC 3 GOLD",150,1463
5747,"CULTURAL AND CREATIVE ARTS",89,"CULTURAL AND CREATIVE ARTS","BASIC 3 GOLD",150,1463
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",90,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 3 GOLD",150,1463
5749,FRENCH,91,FRENCH,"BASIC 3 GOLD",150,1463
5750,"HAND WRITING",92,"HAND WRITING","BASIC 3 GOLD",150,1463
5751,ICT,573,DICTATION,"BASIC 3 GOLD",150,1463
5752,"IGBO LANGUAGE",93,"IGBO LANGUAGE","BASIC 3 GOLD",150,1463
5753,LITERATURE,95,"LITERATURE ","BASIC 3 GOLD",150,1463
5754,MATHEMATICS,96,MATHEMATICS,"BASIC 3 GOLD",150,1463
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",97,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 3 GOLD",150,1463
5756,PHONICS,98,PHONICS,"BASIC 3 GOLD",150,1463
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",99,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 3 GOLD",150,1463
5758,"QUANTITATIVE APPTITUDE",100,"QUANTITATIVE APPTITUDE","BASIC 3 GOLD",150,1463
5759,"VERBAL REASONING",102,"VERBAL REASONING","BASIC 3 GOLD",150,1463
5760,"VOCATIONAL APTITUDE",103,"VOCATIONAL APTITUDE","BASIC 3 GOLD",150,1463
5745,"BASIC SCIENCE AND TECHNOLOGY",87,"BASIC SCIENCE AND TECHNOLOGY","BASIC 3 SILVER",150,1464
5746,"CHRISTIAN RELIGION STUDIES",7092,"CHRISTIAN RELIGION STUDIES","BASIC 3 SILVER",150,1464
5747,"CULTURAL AND CREATIVE ARTS",89,"CULTURAL AND CREATIVE ARTS","BASIC 3 SILVER",150,1464
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",90,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 3 SILVER",150,1464
5749,FRENCH,91,FRENCH,"BASIC 3 SILVER",150,1464
5750,"HAND WRITING",92,"HAND WRITING","BASIC 3 SILVER",150,1464
5751,ICT,573,DICTATION,"BASIC 3 SILVER",150,1464
5752,"IGBO LANGUAGE",93,"IGBO LANGUAGE","BASIC 3 SILVER",150,1464
5753,LITERATURE,95,"LITERATURE ","BASIC 3 SILVER",150,1464
5754,MATHEMATICS,96,MATHEMATICS,"BASIC 3 SILVER",150,1464
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",97,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 3 SILVER",150,1464
5756,PHONICS,98,PHONICS,"BASIC 3 SILVER",150,1464
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",99,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 3 SILVER",150,1464
5758,"QUANTITATIVE APPTITUDE",100,"QUANTITATIVE APPTITUDE","BASIC 3 SILVER",150,1464
5759,"VERBAL REASONING",102,"VERBAL REASONING","BASIC 3 SILVER",150,1464
5760,"VOCATIONAL APTITUDE",103,"VOCATIONAL APTITUDE","BASIC 3 SILVER",150,1464
5745,"BASIC SCIENCE AND TECHNOLOGY",104,"BASIC SCIENCE AND TECHNOLOGY","BASIC 4 DIAMOND ",151,1465
5746,"CHRISTIAN RELIGION STUDIES",7094,"CHRISTIAN RELIGION STUDIES","BASIC 4 DIAMOND ",151,1465
5747,"CULTURAL AND CREATIVE ARTS",106,"CULTURAL AND CREATIVE ARTS","BASIC 4 DIAMOND ",151,1465
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",107,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 4 DIAMOND ",151,1465
5749,FRENCH,108,FRENCH,"BASIC 4 DIAMOND ",151,1465
5750,"HAND WRITING",109,"HAND WRITING","BASIC 4 DIAMOND ",151,1465
5751,ICT,667,DICTION,"BASIC 4 DIAMOND ",151,1465
5752,"IGBO LANGUAGE",110,"IGBO LANGUAGE","BASIC 4 DIAMOND ",151,1465
5753,LITERATURE,112,"LITERATURE ","BASIC 4 DIAMOND ",151,1465
5754,MATHEMATICS,113,MATHEMATICS,"BASIC 4 DIAMOND ",151,1465
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",114,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 4 DIAMOND ",151,1465
5756,PHONICS,115,PHONICS,"BASIC 4 DIAMOND ",151,1465
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",116,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 4 DIAMOND ",151,1465
5758,"QUANTITATIVE APPTITUDE",117,"QUANTITATIVE APPTITUDE","BASIC 4 DIAMOND ",151,1465
5759,"VERBAL REASONING",119,"VERBAL REASONING","BASIC 4 DIAMOND ",151,1465
5760,"VOCATIONAL APTITUDE",120,"VOCATIONAL APTITUDE","BASIC 4 DIAMOND ",151,1465
5745,"BASIC SCIENCE AND TECHNOLOGY",104,"BASIC SCIENCE AND TECHNOLOGY","BASIC 4 GOLD",151,1466
5746,"CHRISTIAN RELIGION STUDIES",7094,"CHRISTIAN RELIGION STUDIES","BASIC 4 GOLD",151,1466
5747,"CULTURAL AND CREATIVE ARTS",106,"CULTURAL AND CREATIVE ARTS","BASIC 4 GOLD",151,1466
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",107,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 4 GOLD",151,1466
5749,FRENCH,108,FRENCH,"BASIC 4 GOLD",151,1466
5750,"HAND WRITING",109,"HAND WRITING","BASIC 4 GOLD",151,1466
5751,ICT,667,DICTION,"BASIC 4 GOLD",151,1466
5752,"IGBO LANGUAGE",110,"IGBO LANGUAGE","BASIC 4 GOLD",151,1466
5753,LITERATURE,112,"LITERATURE ","BASIC 4 GOLD",151,1466
5754,MATHEMATICS,113,MATHEMATICS,"BASIC 4 GOLD",151,1466
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",114,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 4 GOLD",151,1466
5756,PHONICS,115,PHONICS,"BASIC 4 GOLD",151,1466
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",116,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 4 GOLD",151,1466
5758,"QUANTITATIVE APPTITUDE",117,"QUANTITATIVE APPTITUDE","BASIC 4 GOLD",151,1466
5759,"VERBAL REASONING",119,"VERBAL REASONING","BASIC 4 GOLD",151,1466
5760,"VOCATIONAL APTITUDE",120,"VOCATIONAL APTITUDE","BASIC 4 GOLD",151,1466
5745,"BASIC SCIENCE AND TECHNOLOGY",104,"BASIC SCIENCE AND TECHNOLOGY","BASIC 4 SILVER",151,1467
5746,"CHRISTIAN RELIGION STUDIES",7094,"CHRISTIAN RELIGION STUDIES","BASIC 4 SILVER",151,1467
5747,"CULTURAL AND CREATIVE ARTS",106,"CULTURAL AND CREATIVE ARTS","BASIC 4 SILVER",151,1467
5748,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)",107,"ENGLISH STUDIES(R/COMP R/SPELLING/VOCAB)","BASIC 4 SILVER",151,1467
5749,FRENCH,108,FRENCH,"BASIC 4 SILVER",151,1467
5750,"HAND WRITING",109,"HAND WRITING","BASIC 4 SILVER",151,1467
5751,ICT,667,DICTION,"BASIC 4 SILVER",151,1467
5752,"IGBO LANGUAGE",110,"IGBO LANGUAGE","BASIC 4 SILVER",151,1467
5753,LITERATURE,112,"LITERATURE ","BASIC 4 SILVER",151,1467
5754,MATHEMATICS,113,MATHEMATICS,"BASIC 4 SILVER",151,1467
5755,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)",114,"NATIONAL VALUE (SOCIAL STUDIES AND CIVIC EDUCATION)","BASIC 4 SILVER",151,1467
5756,PHONICS,115,PHONICS,"BASIC 4 SILVER",151,1467
5757,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)",116,"PRE-VOCATIONAL STUDIES (HOME ECONOMICS AND AGRIC)","BASIC 4 SILVER",151,1467
5758,"QUANTITATIVE APPTITUDE",117,"QUANTITATIVE APPTITUDE","BASIC 4 SILVER",151,1467
5759,"VERBAL REASONING",119,"VERBAL REASONING","BASIC 4 SILVER",151,1467
5760,"VOCATIONAL APTITUDE",120,"VOCATIONAL APTITUDE","BASIC 4 SILVER",151,1467
